customer_id,age,gender,marital_status,num_children,education_level,region,employment_status,owns_home,has_auto_loan,annual_income,credit_score,num_credit_cards,credit_limit,tenure,card_type,num_transactions,avg_transaction_value,online_shopping_freq,reward_points_balance,travel_frequency,utility_payment_count
60644292,66,female,married,0,bachelors,northeast,student,0,1,8000,679,5,900,19,standard,11,18,6.0,1781,3,0.0
92095667,68,female,married,0,bachelors,south,employed,1,0,133000,627,9,3600,0,standard,15,8,9.0,9041,3,8.0
16021125,79,female,married,2,bachelors,midwest,employed,1,1,43000,640,9,2000,18,standard,9,26,5.0,3616,1,4.0
52662306,66,female,married,0,graduate,midwest,employed,0,0,43000,650,9,2400,3,standard,10,98,6.0,3548,2,0.0
22527415,49,male,married,0,high school,midwest,student,0,1,26000,716,9,2100,11,platinum,11,29,2.0,2651,1,3.0
11178457,43,female,married,2,bachelors,south,student,1,1,17000,739,9,1500,17,standard,5,34,4.0,2447,0,3.0
19452873,37,male,married,3,bachelors,northeast,employed,0,1,51000,694,9,3300,9,platinum,12,109,6.0,4509,2,2.0
89463603,51,male,married,2,bachelors,midwest,employed,0,0,140000,622,9,4800,17,gold,20,13,10.0,10087,3,5.0
55778959,21,male,single,0,bachelors,south,unemployed,0,0,15000,566,9,700,13,standard,6,19,8.0,1067,1,0.0
45079947,70,female,married,0,graduate,south,employed,1,1,15000,688,9,1200,18,standard,9,54,3.0,3195,2,1.0
71913651,45,male,married,2,bachelors,south,employed,0,0,32000,649,9,2400,15,gold,9,16,2.0,3942,1,3.0
26030335,20,female,single,1,high school,west,unemployed,1,1,21000,667,9,1200,2,gold,9,19,9.0,2488,0,3.0
18887144,30,female,single,1,bachelors,west,employed,0,1,53000,654,9,3100,19,gold,15,17,9.0,4336,2,1.0
67192573,69,male,married,0,bachelors,midwest,employed,1,0,25000,756,9,1700,13,gold,9,29,7.0,2510,0,4.0
93955593,56,male,married,3,bachelors,south,employed,1,0,77000,672,9,5100,18,gold,7,22,8.0,4769,2,3.0
51025425,19,female,single,0,bachelors,south,self-employed,1,0,140000,613,9,3800,6,standard,16,23,8.0,9422,2,4.0
59882564,40,female,single,0,bachelors,west,employed,1,1,96000,660,9,4100,10,standard,15,13,9.0,7175,4,3.0
39586553,68,male,married,2,graduate,west,employed,1,0,51000,715,9,3500,4,gold,6,15,9.0,3613,4,1.0
10235871,47,female,married,1,bachelors,northeast,employed,0,0,25000,628,9,1200,18,gold,8,65,9.0,2505,1,1.0
44636319,23,male,single,0,bachelors,south,employed,1,0,118000,654,9,3300,13,gold,18,58,13.0,9603,3,2.0
37290007,26,male,married,2,graduate,northeast,employed,0,1,59000,680,9,3700,18,platinum,9,47,2.0,5056,4,2.0
14108687,36,female,married,3,bachelors,northeast,self-employed,1,1,28000,655,9,1900,5,standard,9,19,3.0,3140,0,3.0
34932666,19,male,single,0,bachelors,south,employed,0,1,72000,594,9,2000,19,standard,10,35,13.0,4517,1,0.0
80941617,68,female,married,1,high school,south,employed,1,0,88000,698,9,3700,13,platinum,17,18,4.0,7004,2,3.0
54682782,74,male,married,1,graduate,northeast,self-employed,1,1,74000,680,9,3400,10,gold,10,33,11.0,5981,3,3.0
89652985,62,male,married,1,high school,northeast,employed,0,1,188000,633,9,6400,19,platinum,22,18,8.0,12537,7,5.0
13137515,40,male,married,1,graduate,northeast,employed,0,1,33000,642,9,1700,13,gold,7,85,6.0,3189,3,0.0
69623259,62,male,married,1,bachelors,midwest,unemployed,0,1,18000,642,9,700,14,standard,9,35,4.0,3061,1,
58672181,78,male,married,1,bachelors,south,employed,0,1,11000,663,9,700,15,standard,3,11,,574,0,2.0
19145583,24,male,single,0,bachelors,northeast,student,1,0,9000,656,9,500,20,standard,10,37,5.0,2596,1,3.0
15756823,39,male,married,3,graduate,midwest,self-employed,0,0,21000,528,9,500,11,standard,6,18,8.0,2951,1,5.0
48404289,47,male,married,1,bachelors,south,employed,1,0,29000,682,9,1300,9,standard,8,32,11.0,3539,1,3.0
81082424,77,male,married,3,high school,west,employed,1,0,108000,702,9,5300,16,gold,14,47,6.0,7995,2,2.0
73224913,45,male,single,2,bachelors,northeast,employed,1,1,78000,660,9,3600,15,gold,17,40,7.0,6083,2,4.0
75845341,37,female,married,1,bachelors,midwest,employed,0,0,51000,593,9,1200,11,standard,10,27,8.0,4391,1,2.0
98474913,48,female,married,1,bachelors,south,employed,1,1,63000,615,9,1500,6,standard,16,20,5.0,5231,0,2.0
41962691,78,male,married,1,bachelors,midwest,employed,0,1,12000,692,9,800,19,gold,7,16,2.0,1491,0,2.0
48961741,51,male,married,3,bachelors,midwest,unemployed,1,0,50000,615,9,2000,8,standard,12,23,7.0,4648,0,1.0
87593653,20,female,single,0,bachelors,south,employed,1,1,34000,610,9,1200,15,standard,6,34,2.0,2378,1,1.0
84917993,20,female,single,0,graduate,west,unemployed,1,0,17000,651,9,800,0,standard,8,28,4.0,2680,0,4.0
24081947,69,female,married,1,bachelors,west,employed,1,1,43000,689,9,2200,14,platinum,10,16,10.0,3855,2,2.0
54462462,75,female,married,1,bachelors,south,employed,1,0,85000,669,9,3400,5,gold,9,33,11.0,5370,3,1.0
51963469,26,female,single,1,bachelors,northeast,employed,0,0,79000,673,9,5100,1,platinum,10,19,4.0,6233,3,3.0
94467679,58,female,married,1,high school,midwest,unemployed,0,0,32000,651,9,1600,16,gold,12,7,1.0,3877,3,1.0
31642363,74,male,married,1,high school,west,employed,0,0,51000,683,9,3900,20,platinum,17,38,1.0,6270,5,4.0
66097711,73,female,married,2,graduate,south,employed,0,0,22000,631,9,1400,15,gold,7,9,,2420,1,3.0
12884742,39,male,married,3,graduate,midwest,self-employed,1,1,19000,603,9,1100,7,gold,7,23,4.0,2132,0,3.0
94999391,20,male,single,0,graduate,south,employed,1,1,26000,638,9,1200,7,standard,11,50,3.0,3335,0,0.0
44605879,38,female,single,1,bachelors,south,employed,1,1,33000,709,9,2900,17,platinum,13,16,0.0,3868,2,0.0
35787017,58,female,married,1,bachelors,midwest,employed,0,0,48000,707,9,2400,14,standard,11,32,2.0,4646,2,2.0
45450960,72,male,married,3,high school,west,employed,1,0,72000,666,9,3700,5,standard,13,45,7.0,5976,0,4.0
95291199,71,female,married,0,bachelors,northeast,employed,1,0,39000,618,9,2000,17,gold,13,41,4.0,3998,1,2.0
96016558,60,male,married,2,bachelors,midwest,employed,0,1,93000,705,9,6800,1,platinum,17,70,12.0,8002,3,2.0
84566828,18,male,single,0,bachelors,west,employed,0,1,42000,610,9,1300,12,standard,10,32,8.0,3294,1,4.0
47412693,25,male,single,3,high school,northeast,employed,0,0,16000,662,9,800,11,standard,5,26,4.0,1541,2,
49029700,51,male,married,1,graduate,south,employed,1,1,64000,633,9,2400,2,gold,16,48,8.0,5879,2,2.0
60010012,23,female,single,0,bachelors,midwest,self-employed,0,0,191000,595,9,5600,19,platinum,20,59,11.0,14058,8,3.0
75883768,45,female,married,3,high school,west,employed,1,0,23000,680,9,1400,4,standard,13,74,7.0,3535,2,3.0
26202342,55,male,married,1,graduate,south,employed,1,1,96000,650,9,5400,1,gold,14,28,14.0,7198,3,3.0
42317663,41,male,married,0,graduate,south,employed,1,0,69000,663,9,2800,4,standard,7,35,3.0,4780,2,1.0
81534336,70,female,married,0,bachelors,midwest,employed,1,0,31000,719,9,2600,16,gold,11,15,8.0,3532,1,2.0
89007837,79,female,married,1,bachelors,south,employed,1,0,53000,663,9,2000,3,standard,15,13,12.0,5594,3,4.0
55830410,66,male,married,2,bachelors,south,employed,0,0,46000,706,9,2000,12,standard,9,19,5.0,3242,3,1.0
42889086,36,male,single,2,bachelors,west,employed,0,1,47000,653,9,2100,12,standard,7,21,5.0,4587,0,3.0
81610198,76,male,married,2,bachelors,west,employed,1,0,40000,705,9,2200,11,standard,11,89,12.0,3784,1,4.0
17452253,35,female,married,2,graduate,south,employed,1,0,28000,649,9,1400,3,standard,7,68,3.0,3001,0,2.0
71203731,37,male,married,2,high school,south,employed,0,0,48000,639,9,1600,9,standard,11,65,2.0,4155,0,4.0
80449971,58,male,married,2,bachelors,midwest,employed,1,1,128000,672,9,7400,7,gold,12,6,3.0,7649,2,1.0
69429731,40,female,married,2,bachelors,west,employed,0,0,23000,678,9,1200,1,standard,7,37,11.0,3261,0,2.0
54605956,67,female,married,3,bachelors,south,employed,0,1,54000,650,9,2200,10,gold,10,71,9.0,4447,1,4.0
34299688,25,female,single,3,graduate,midwest,employed,0,0,62000,651,9,3700,20,platinum,6,42,6.0,4854,3,2.0
87819668,46,male,married,1,bachelors,west,self-employed,0,0,199000,670,9,9200,2,platinum,11,147,7.0,13042,5,4.0
35995429,39,male,married,3,bachelors,midwest,unemployed,0,1,20000,619,9,1300,7,standard,12,27,7.0,3521,1,3.0
79395935,40,male,single,1,bachelors,south,unemployed,0,0,39000,586,9,1700,6,standard,10,55,8.0,3812,0,5.0
77309412,61,male,married,0,high school,west,employed,1,0,24000,676,9,1600,1,standard,7,40,3.0,2638,1,2.0
43863935,70,female,married,1,high school,south,self-employed,1,1,118000,705,9,5000,14,gold,18,26,8.0,9074,3,1.0
25184246,76,female,married,2,bachelors,south,employed,1,1,38000,707,9,2200,14,gold,12,40,9.0,4766,4,3.0
36615071,75,female,married,0,bachelors,midwest,student,1,1,19000,697,9,1600,5,standard,10,28,5.0,2667,1,2.0
38474717,44,female,married,3,bachelors,west,employed,1,1,43000,670,9,1800,17,standard,6,23,7.0,3743,1,5.0
93825316,49,male,married,0,high school,northeast,student,1,0,17000,765,9,1200,3,standard,11,59,4.0,2721,0,3.0
33683398,71,male,married,1,graduate,northeast,employed,0,1,14000,650,9,1000,3,gold,9,40,3.0,3924,5,2.0
69346242,47,female,married,2,graduate,west,employed,1,1,52000,682,9,3100,11,platinum,10,50,8.0,5359,4,2.0
59095929,66,male,married,3,bachelors,south,self-employed,0,0,63000,654,9,3700,18,gold,14,21,5.0,6047,4,5.0
87118088,39,male,married,2,high school,midwest,employed,0,1,61000,720,9,3800,7,gold,11,19,4.0,4983,2,1.0
45924958,70,male,married,0,high school,northeast,employed,1,0,73000,719,9,3000,0,gold,12,24,4.0,5344,4,5.0
78591323,22,female,married,3,bachelors,northeast,employed,0,0,50000,631,9,1500,18,standard,10,25,9.0,4218,1,0.0
37759814,57,female,married,0,graduate,south,unemployed,1,0,105000,744,9,6400,6,platinum,19,68,14.0,8502,4,2.0
79378632,64,female,married,1,graduate,northeast,employed,1,1,14000,590,9,800,0,standard,8,40,4.0,1939,4,4.0
74799649,33,male,married,0,high school,south,employed,0,1,85000,608,9,3300,8,gold,8,70,4.0,5382,2,2.0
53222755,21,male,single,0,,northeast,employed,0,0,32000,681,9,1600,14,standard,9,99,4.0,3149,4,1.0
36749663,27,male,married,1,bachelors,south,employed,0,1,53000,621,9,2400,14,platinum,8,18,13.0,4586,4,4.0
48476133,45,male,married,4,graduate,midwest,self-employed,1,1,44000,684,9,2000,12,standard,7,57,1.0,3003,3,2.0
49028666,72,male,married,1,graduate,west,employed,1,0,78000,732,9,4200,11,platinum,15,22,13.0,6126,1,4.0
74177764,23,female,single,0,bachelors,northeast,employed,1,1,44000,633,9,1700,13,standard,7,29,5.0,3901,2,2.0
14771208,61,female,married,2,graduate,south,employed,0,0,16000,666,9,1200,4,gold,11,24,7.0,2493,2,4.0
53613430,43,male,married,2,bachelors,northeast,unemployed,1,1,40000,715,9,2300,7,standard,15,54,6.0,4269,3,2.0
58749152,43,female,single,0,bachelors,midwest,employed,0,0,22000,647,9,900,12,standard,7,20,4.0,4026,0,1.0
32751897,33,male,married,5,graduate,midwest,employed,0,0,17000,617,9,1000,15,standard,4,27,9.0,1573,1,2.0
26470651,50,female,single,0,graduate,south,unemployed,1,0,37000,568,9,800,14,standard,8,15,5.0,2880,0,1.0
35002941,37,male,married,0,high school,midwest,employed,1,0,22000,683,9,1200,17,standard,5,37,2.0,2039,2,2.0
18541890,49,female,married,3,graduate,south,employed,1,1,53000,672,9,2900,12,gold,7,29,5.0,4690,2,5.0
57596711,61,male,married,0,bachelors,midwest,employed,0,1,93000,686,9,5400,12,platinum,13,95,13.0,7075,4,2.0
24072464,69,female,married,0,bachelors,midwest,employed,0,1,23000,621,9,1100,20,standard,10,42,6.0,2629,1,2.0
31435093,78,male,married,0,bachelors,west,employed,1,0,131000,761,9,7900,17,platinum,9,29,11.0,7950,4,4.0
30602585,78,female,married,1,bachelors,south,unemployed,1,0,8000,687,9,500,12,standard,11,28,5.0,2006,1,5.0
75360000,35,male,married,3,bachelors,northeast,employed,0,1,92000,630,9,3200,20,standard,11,31,7.0,6637,0,3.0
46273615,68,female,married,2,graduate,midwest,employed,1,0,19000,673,9,1400,16,platinum,5,31,3.0,3304,5,1.0
95181699,71,female,married,0,graduate,south,employed,1,1,31000,664,9,1300,14,standard,7,48,6.0,2766,1,1.0
91310621,72,male,married,3,graduate,northeast,self-employed,0,1,72000,711,9,4100,12,standard,17,31,10.0,6351,6,1.0
82017783,33,male,single,1,high school,west,student,0,1,19000,569,9,500,6,standard,10,72,1.0,3331,0,1.0
70908643,50,female,married,3,bachelors,west,employed,0,0,127000,768,9,11200,13,platinum,19,45,12.0,9240,4,1.0
15861638,28,male,single,3,graduate,south,unemployed,1,0,20000,637,9,1300,20,standard,5,36,4.0,1666,1,0.0
50835625,69,male,married,1,bachelors,midwest,student,1,0,15000,609,9,1000,6,standard,4,27,5.0,1434,2,2.0
28964861,18,female,single,0,bachelors,west,self-employed,0,0,43000,718,9,3700,18,platinum,6,14,11.0,2891,2,3.0
29864397,63,female,married,1,graduate,midwest,employed,1,0,168000,654,9,9000,18,platinum,15,62,7.0,11075,3,5.0
12057084,67,male,married,0,bachelors,midwest,employed,1,0,28000,689,9,2000,9,platinum,6,90,1.0,2453,1,5.0
28334945,49,female,married,0,bachelors,west,employed,0,0,35000,651,9,1700,17,standard,9,37,6.0,3239,2,2.0
60084019,38,male,married,2,bachelors,south,self-employed,1,0,76000,628,9,2900,7,standard,6,24,8.0,4727,0,1.0
63996133,63,female,married,0,graduate,northeast,employed,1,0,8000,615,9,500,6,standard,5,22,2.0,1666,0,1.0
24215888,28,female,single,3,bachelors,west,employed,0,0,62000,662,9,2700,9,gold,13,38,8.0,5539,1,1.0
73974645,38,male,married,1,bachelors,midwest,employed,1,1,62000,678,9,3100,3,gold,14,54,8.0,4524,1,1.0
75072747,38,female,married,2,bachelors,west,student,0,1,87000,640,9,2800,4,standard,9,51,9.0,5175,2,1.0
45633768,54,female,married,1,bachelors,northeast,employed,0,1,31000,692,9,2300,19,gold,12,27,5.0,3475,1,4.0
35646913,76,male,married,0,bachelors,south,employed,0,1,56000,724,9,3000,17,gold,9,27,8.0,4264,1,4.0
53661067,70,female,married,2,bachelors,west,employed,0,0,32000,641,9,1500,15,standard,7,26,7.0,2200,1,3.0
78907585,50,male,married,1,graduate,midwest,unemployed,1,0,74000,643,9,3200,8,gold,10,30,4.0,5212,0,7.0
76922109,43,female,married,1,bachelors,midwest,employed,1,1,173000,670,9,6300,17,gold,19,52,9.0,11185,2,8.0
62248680,53,female,married,4,bachelors,midwest,unemployed,1,1,13000,661,9,1100,1,standard,8,32,7.0,2137,0,0.0
73320273,65,male,married,3,high school,midwest,employed,0,0,166000,675,9,4800,5,standard,16,17,16.0,10553,3,3.0
22179940,31,female,married,0,graduate,south,employed,0,0,24000,617,9,1200,0,standard,9,12,7.0,2575,0,2.0
26991418,46,female,married,3,graduate,midwest,employed,0,0,56000,657,9,2500,18,standard,11,18,6.0,4663,1,1.0
21855522,63,male,married,1,bachelors,south,employed,0,0,27000,638,9,1400,12,standard,9,21,3.0,2435,0,0.0
55265808,78,female,married,0,high school,south,employed,0,1,57000,712,9,3100,10,gold,15,44,6.0,5578,3,2.0
58224140,39,female,married,2,high school,south,employed,1,0,88000,582,9,3600,8,platinum,21,32,4.0,6968,3,7.0
19913819,50,female,married,0,bachelors,northeast,employed,0,1,106000,603,9,3700,3,platinum,13,34,6.0,8040,6,7.0
90275479,64,male,married,0,bachelors,west,employed,1,1,36000,648,9,1700,15,standard,7,87,11.0,3778,2,5.0
97988475,43,male,married,0,bachelors,midwest,employed,0,1,19000,639,9,800,17,standard,9,14,9.0,3025,1,1.0
83636674,31,female,single,1,high school,south,employed,0,1,71000,672,9,3000,4,gold,13,28,8.0,5805,1,
19875524,77,female,married,1,bachelors,northeast,employed,1,0,376000,685,9,14300,16,platinum,29,19,15.0,23482,7,7.0
90421480,53,male,married,1,bachelors,south,employed,0,0,49000,568,9,1400,5,standard,7,22,4.0,3661,0,1.0
81793670,44,female,married,1,high school,midwest,employed,1,1,32000,648,9,1800,4,gold,7,19,4.0,2332,0,2.0
85521270,46,female,married,1,graduate,northeast,employed,1,1,126000,711,9,7800,7,platinum,11,67,11.0,7786,4,5.0
97359529,70,male,married,1,high school,west,employed,1,0,173000,630,9,4000,18,gold,22,22,13.0,12259,3,2.0
91814930,23,male,married,0,bachelors,south,employed,0,0,90000,687,9,5000,14,standard,12,49,3.0,7276,3,5.0
39016297,54,female,married,0,high school,midwest,student,0,1,14000,666,9,900,15,standard,8,41,5.0,3120,1,1.0
94156929,57,female,married,1,bachelors,south,self-employed,1,0,46000,653,9,2200,6,standard,18,18,4.0,5670,3,2.0
45023538,70,female,married,1,graduate,south,employed,1,0,23000,643,9,1300,0,gold,8,34,4.0,3214,0,5.0
58269517,35,male,married,1,high school,west,employed,0,1,154000,600,9,3400,18,gold,11,13,13.0,9598,3,2.0
35694304,55,male,married,2,bachelors,west,employed,0,0,78000,743,9,4900,11,platinum,15,39,8.0,6606,1,2.0
64951262,22,male,single,0,bachelors,south,unemployed,0,0,40000,660,9,2100,2,gold,7,13,8.0,3131,0,2.0
95920942,60,female,married,1,bachelors,south,employed,0,0,18000,614,9,800,11,standard,8,29,8.0,3051,1,0.0
41847450,60,female,married,0,bachelors,south,self-employed,1,1,74000,720,9,4400,17,platinum,14,11,7.0,6582,3,4.0
15255858,29,male,single,2,bachelors,south,employed,1,0,63000,535,9,1400,11,standard,8,58,9.0,4452,1,1.0
95924527,64,male,married,1,high school,south,employed,1,1,91000,594,9,2400,17,standard,12,58,8.0,7143,3,4.0
12518283,33,male,married,2,bachelors,midwest,employed,1,0,47000,661,9,3000,9,gold,11,29,5.0,4370,1,5.0
99811369,28,female,single,1,graduate,west,unemployed,0,0,14000,621,9,700,17,standard,9,24,4.0,2692,2,1.0
59569343,33,female,married,5,bachelors,midwest,employed,1,1,122000,666,9,5400,5,gold,13,134,8.0,9462,3,3.0
47206769,44,female,single,1,bachelors,west,unemployed,0,0,12000,566,5,500,20,standard,5,41,5.0,1333,2,3.0
51079651,61,female,married,0,graduate,northeast,unemployed,0,1,13000,667,7,800,4,standard,11,53,8.0,1716,1,1.0
23194465,38,female,married,2,bachelors,south,self-employed,0,0,94000,656,9,4800,18,gold,14,34,10.0,6475,2,1.0
83356805,59,male,married,0,bachelors,midwest,employed,0,1,44000,659,9,2200,8,standard,11,20,6.0,3332,0,0.0
26586384,47,male,married,2,graduate,west,employed,1,0,79000,634,9,2500,9,standard,13,36,4.0,5584,5,4.0
55548495,24,male,single,0,bachelors,south,student,0,0,25000,552,9,700,11,standard,8,19,5.0,2417,0,1.0
86324071,42,male,married,3,graduate,northeast,self-employed,0,0,251000,603,9,6900,15,gold,26,12,8.0,17134,6,5.0
75101749,26,female,single,2,bachelors,northeast,employed,1,1,66000,621,9,2500,2,standard,11,46,6.0,5068,5,4.0
16463144,40,female,single,0,high school,south,student,1,0,13000,560,6,500,13,standard,2,27,1.0,1804,0,4.0
19396787,48,male,married,1,bachelors,midwest,employed,1,0,33000,608,9,1300,17,standard,7,58,6.0,2807,1,1.0
33279246,58,male,married,1,graduate,northeast,employed,0,0,59000,712,9,2700,11,platinum,14,89,6.0,5779,3,0.0
49233593,48,male,married,0,bachelors,south,employed,0,1,26000,647,9,1200,19,standard,10,23,6.0,3373,1,4.0
48210075,20,female,single,0,high school,south,employed,1,1,12000,661,9,900,17,gold,6,41,4.0,1771,1,2.0
55054820,21,male,married,1,bachelors,northeast,employed,1,0,22000,703,9,1600,4,gold,7,10,11.0,2536,1,4.0
96257897,53,female,married,4,bachelors,south,employed,1,0,36000,730,9,2400,11,standard,9,35,7.0,3351,2,2.0
51430742,67,female,married,2,bachelors,west,employed,1,1,61000,718,9,5100,8,gold,7,51,13.0,3715,1,1.0
83437485,75,male,married,3,bachelors,south,employed,0,0,25000,635,9,1100,2,gold,9,48,3.0,2559,2,2.0
50578351,42,male,married,5,high school,west,employed,1,1,39000,648,9,2200,9,standard,11,40,4.0,4009,0,3.0
97275251,52,female,married,2,high school,midwest,self-employed,1,1,15000,674,9,1500,17,platinum,2,84,1.0,2028,1,0.0
16222585,50,female,married,3,high school,northeast,employed,1,0,21000,683,9,1200,2,gold,6,9,0.0,3379,4,2.0
39525336,49,female,married,0,high school,west,employed,1,1,22000,681,9,1600,12,standard,10,17,5.0,3111,2,2.0
78481250,54,male,married,0,bachelors,west,unemployed,1,0,23000,665,9,2000,7,standard,11,25,5.0,3228,3,2.0
90967247,73,male,married,1,bachelors,west,self-employed,1,0,19000,678,9,1100,5,standard,2,25,5.0,1627,0,1.0
84855982,41,male,married,4,graduate,northeast,unemployed,1,0,35000,653,9,2000,16,gold,11,48,3.0,4303,2,3.0
57782649,40,male,married,1,bachelors,northeast,self-employed,1,0,158000,644,9,6200,16,gold,19,29,12.0,10347,5,4.0
77997002,60,female,married,3,high school,south,employed,1,1,63000,767,9,5900,20,platinum,11,49,,5719,0,3.0
36215630,21,male,single,0,bachelors,midwest,employed,0,0,47000,648,9,2000,12,standard,10,44,7.0,4438,1,0.0
95580912,25,male,married,0,bachelors,midwest,self-employed,1,0,35000,665,9,1800,1,standard,14,79,11.0,3731,2,1.0
59034107,35,female,married,3,high school,south,unemployed,1,1,14000,678,9,1000,13,standard,9,34,8.0,2562,1,2.0
74775777,27,female,single,2,graduate,northeast,employed,0,0,58000,635,9,2700,8,standard,12,30,8.0,5216,3,0.0
39971311,32,female,married,2,graduate,northeast,employed,0,0,107000,710,9,7000,9,platinum,10,101,4.0,8221,7,0.0
89020638,75,male,married,0,bachelors,midwest,employed,0,1,42000,662,9,2000,4,gold,7,43,7.0,3112,2,1.0
51169286,32,female,married,0,graduate,west,employed,1,0,54000,666,9,2300,19,gold,10,40,8.0,4614,1,1.0
99644215,69,male,married,2,bachelors,west,employed,1,0,47000,584,9,1700,15,standard,14,17,10.0,4683,1,4.0
90744203,67,female,married,0,bachelors,northeast,unemployed,1,0,18000,562,9,700,3,standard,9,28,4.0,2356,0,2.0
96320211,20,female,single,0,graduate,south,employed,1,1,182000,655,9,8800,14,platinum,15,16,8.0,12268,5,5.0
36465697,68,male,married,1,bachelors,west,self-employed,1,0,121000,695,9,3500,2,standard,16,35,,8522,2,2.0
86214609,68,female,married,2,bachelors,south,employed,1,0,28000,684,9,1800,5,platinum,9,28,5.0,2805,0,1.0
81033519,50,male,married,0,bachelors,northeast,employed,1,0,164000,690,9,6700,18,platinum,16,55,9.0,11745,8,3.0
61860616,72,female,married,1,bachelors,midwest,self-employed,1,1,224000,666,9,7500,2,gold,20,113,13.0,13949,5,4.0
11758072,68,male,married,0,bachelors,midwest,employed,0,1,71000,768,9,3600,10,platinum,12,29,3.0,5461,4,2.0
72796099,28,female,single,1,bachelors,west,self-employed,1,0,144000,690,9,6400,6,gold,20,19,10.0,10963,7,1.0
12154166,28,female,single,1,bachelors,northeast,employed,1,0,52000,679,9,3000,14,standard,11,35,5.0,4651,2,5.0
48588483,58,male,married,0,high school,south,employed,1,0,44000,637,9,2000,1,platinum,14,9,,4816,2,3.0
75800458,67,female,married,0,bachelors,south,self-employed,1,1,10000,719,9,900,1,standard,9,44,4.0,2274,3,1.0
27360889,41,female,married,1,bachelors,northeast,student,1,1,20000,587,9,800,9,standard,8,57,7.0,3108,2,0.0
84455620,64,male,married,0,high school,northeast,employed,0,1,40000,760,9,2700,5,platinum,17,41,4.0,5493,5,2.0
94594944,64,female,married,0,graduate,south,employed,0,0,113000,683,9,7000,0,gold,16,26,4.0,7420,4,3.0
73063439,18,male,married,2,bachelors,south,employed,1,0,162000,691,9,7500,18,platinum,13,74,12.0,11046,9,3.0
81513909,64,female,married,1,bachelors,south,employed,0,0,74000,652,9,3400,11,platinum,13,35,7.0,5471,4,1.0
76078349,37,female,married,6,high school,south,employed,0,0,50000,570,9,1400,16,standard,11,71,2.0,3555,0,4.0
18738053,20,male,single,0,graduate,south,employed,1,1,30000,642,9,1500,17,gold,4,15,7.0,2741,1,4.0
29574045,38,male,married,1,bachelors,south,employed,0,1,201000,650,9,7800,6,gold,12,30,8.0,12152,3,6.0
80540560,77,male,married,2,graduate,south,unemployed,1,0,21000,613,9,1200,14,gold,6,29,9.0,1789,2,2.0
25751173,47,male,married,0,bachelors,midwest,employed,1,0,38000,604,9,1600,9,gold,10,41,8.0,3723,2,5.0
26008933,67,female,married,5,bachelors,west,self-employed,1,1,230000,698,9,10500,11,platinum,14,31,,14409,5,3.0
99638568,63,male,married,0,bachelors,west,employed,1,0,62000,654,9,4100,3,platinum,18,86,6.0,6028,4,3.0
16106243,68,male,married,0,bachelors,south,self-employed,1,0,66000,673,9,3500,16,gold,7,14,,4925,2,1.0
46712863,24,female,single,0,high school,midwest,unemployed,0,0,24000,642,9,1200,0,standard,7,32,5.0,1717,1,
62434322,72,male,married,0,bachelors,midwest,employed,0,0,154000,638,9,4100,14,standard,23,14,3.0,11961,6,2.0
41483187,35,male,single,1,high school,south,employed,1,0,72000,671,9,4900,15,gold,13,67,2.0,5394,0,1.0
56776930,50,female,married,0,graduate,northeast,employed,0,0,16000,670,9,1400,6,platinum,4,33,7.0,1559,0,1.0
79612305,45,male,married,2,graduate,south,employed,0,1,38000,582,9,1700,10,standard,7,14,4.0,4058,1,1.0
64780825,20,female,single,1,bachelors,west,employed,0,0,33000,634,9,1500,3,standard,10,12,6.0,4090,2,2.0
45536007,69,male,married,1,bachelors,northeast,employed,0,0,45000,595,9,1000,10,standard,13,41,11.0,4842,4,2.0
46661025,67,female,married,1,graduate,midwest,employed,1,0,132000,722,9,9300,15,platinum,19,16,8.0,9377,3,4.0
77061678,49,male,married,2,high school,midwest,employed,1,1,28000,652,9,1600,3,standard,8,38,8.0,1888,1,1.0
60393588,79,female,married,2,bachelors,west,employed,1,0,45000,683,9,3600,1,platinum,12,36,4.0,4614,2,1.0
63346660,67,male,married,1,bachelors,northeast,employed,1,0,129000,683,9,4500,6,gold,8,17,9.0,7897,2,3.0
27845955,58,female,married,1,bachelors,west,unemployed,0,0,32000,695,9,1500,9,standard,10,19,6.0,2827,2,1.0
55504400,75,male,married,2,bachelors,south,employed,1,1,18000,715,9,2700,1,gold,7,29,6.0,2158,1,3.0
29005367,69,female,married,1,bachelors,northeast,employed,0,1,44000,625,9,2500,2,gold,7,4,6.0,4241,3,2.0
22069246,34,male,single,2,,midwest,student,1,0,8000,648,8,700,4,standard,7,8,5.0,2034,1,3.0
84008491,21,female,single,0,high school,south,employed,0,1,36000,688,9,2800,7,standard,11,10,3.0,3249,0,1.0
17133631,22,male,single,0,,south,employed,1,1,47000,689,9,2300,16,gold,10,16,10.0,3348,0,3.0
84832150,24,female,single,0,graduate,northeast,employed,1,1,67000,631,9,2100,7,standard,15,27,3.0,4351,3,1.0
45723864,44,female,married,3,graduate,northeast,employed,1,0,80000,694,9,3900,8,platinum,8,46,7.0,5423,5,4.0
43493787,45,male,married,4,bachelors,northeast,employed,1,1,52000,743,9,3300,12,platinum,5,30,8.0,4106,3,2.0
66097518,66,female,married,4,bachelors,midwest,employed,0,0,63000,699,9,3800,20,gold,13,34,7.0,4291,1,0.0
