customer_id,age,gender,marital_status,num_children,education_level,region,employment_status,owns_home,has_auto_loan,annual_income,credit_score,num_credit_cards,credit_limit,tenure,card_type,num_transactions,avg_transaction_value,online_shopping_freq,reward_points_balance,travel_frequency,utility_payment_count,monthly_spend
13619668,56,male,married,3,high school,south,employed,0,1,55000,611,9,1700,16,standard,5,68,6.0,4138,2,5.0,100.0
32532899,40,female,married,0,bachelors,south,employed,1,1,15000,640,9,600,17,standard,9,36,10.0,2930,2,2.0,100.0
73019444,24,female,single,0,bachelors,west,employed,1,1,105000,645,9,4300,16,gold,11,26,10.0,7147,1,3.0,681.76
75839361,79,female,married,2,high school,midwest,employed,1,1,44000,715,9,2400,0,gold,10,56,6.0,3871,1,5.0,681.74
33221489,30,female,married,4,bachelors,south,employed,1,0,14000,672,9,1100,12,standard,8,15,2.0,2029,3,5.0,227.9
18147339,73,male,married,2,bachelors,midwest,employed,1,0,22000,661,9,1900,3,platinum,4,26,7.0,1990,1,3.0,290.83
52526972,77,female,married,1,bachelors,northeast,self-employed,0,1,66000,742,9,4400,2,platinum,11,13,9.0,5660,3,5.0,1101.67
15682975,20,male,single,0,high school,west,student,1,1,36000,667,9,1500,11,standard,10,63,4.0,3026,2,2.0,100.0
33781489,75,female,married,0,bachelors,south,student,0,1,39000,665,9,2200,17,standard,8,52,8.0,3178,0,2.0,269.05
11629059,48,male,single,0,bachelors,south,employed,1,1,39000,648,9,2400,0,gold,17,66,10.0,4422,1,2.0,100.0
13986235,40,female,married,0,high school,midwest,employed,0,0,18000,611,9,900,15,standard,4,40,6.0,2452,2,3.0,247.99
34948085,27,female,married,1,bachelors,northeast,employed,1,0,134000,735,9,7800,18,platinum,14,71,7.0,9160,5,3.0,1721.92
42225647,49,male,married,4,bachelors,south,unemployed,1,1,12000,607,9,600,16,standard,7,64,3.0,2414,0,0.0,100.0
91916194,31,female,married,0,bachelors,south,employed,1,1,45000,756,9,3100,8,platinum,17,28,8.0,5252,6,2.0,642.31
47236331,23,female,single,0,bachelors,south,self-employed,1,1,91000,685,9,3100,9,standard,9,26,6.0,5651,1,3.0,678.93
64742886,50,male,married,0,bachelors,south,unemployed,1,0,122000,768,9,6800,1,platinum,24,58,10.0,10635,7,2.0,1044.84
15740830,32,female,married,2,bachelors,west,employed,0,1,119000,642,9,4900,17,gold,17,30,10.0,8595,2,3.0,100.0
89857606,40,male,married,1,bachelors,midwest,employed,0,1,37000,603,9,1400,2,standard,11,52,12.0,3744,1,5.0,100.0
57242534,33,female,married,4,graduate,south,employed,1,0,14000,697,9,1300,7,platinum,6,39,4.0,2177,2,3.0,100.0
67421824,19,female,single,0,bachelors,west,self-employed,1,1,41000,688,9,2100,5,standard,10,20,9.0,3381,3,1.0,440.69
71934205,54,male,married,0,graduate,northeast,employed,0,1,54000,710,9,3000,8,gold,12,30,10.0,6447,4,3.0,305.15
85451255,76,female,married,2,graduate,northeast,employed,0,0,9000,679,9,1000,9,gold,10,14,6.0,1952,1,2.0,100.0
41795996,24,male,single,0,bachelors,south,employed,1,0,48000,650,9,2000,8,standard,6,96,6.0,4120,1,1.0,100.0
18918751,50,male,married,2,high school,northeast,self-employed,0,0,83000,695,9,5400,4,gold,9,20,10.0,5763,3,1.0,1141.33
90739865,78,female,married,1,graduate,south,unemployed,0,1,36000,723,9,2100,1,standard,7,48,7.0,2195,1,1.0,266.74
35704924,33,male,single,1,bachelors,northeast,employed,0,0,89000,604,9,4400,0,platinum,4,22,8.0,6245,6,0.0,100.0
17480528,46,male,married,1,graduate,midwest,self-employed,1,0,135000,646,9,4500,16,standard,19,20,10.0,8912,1,3.0,100.0
73224018,28,male,single,3,bachelors,midwest,employed,0,0,23000,627,9,1000,0,standard,7,34,11.0,2110,1,0.0,100.0
30463335,49,female,married,1,high school,south,self-employed,0,1,133000,687,9,5600,13,gold,16,17,4.0,9302,5,2.0,113.22
63538812,25,female,single,0,bachelors,midwest,student,0,1,35000,680,9,5200,9,platinum,8,69,4.0,3345,2,2.0,570.47
72487779,68,male,married,0,,south,employed,1,0,212000,688,9,10000,10,platinum,21,18,,14539,2,3.0,2434.9
45709137,38,male,married,2,high school,west,employed,0,0,213000,692,9,11100,15,platinum,23,37,4.0,15040,11,2.0,847.44
24026320,79,female,married,1,bachelors,west,self-employed,1,1,25000,583,9,700,2,standard,6,65,9.0,2265,2,4.0,100.0
61828164,74,male,married,0,bachelors,south,student,0,0,33000,731,9,2900,15,platinum,5,57,4.0,2731,2,2.0,519.29
51482233,44,female,married,3,bachelors,midwest,employed,1,0,112000,701,9,7300,17,platinum,14,38,13.0,8206,2,2.0,1839.95
62384576,53,female,married,3,bachelors,west,employed,1,0,63000,669,9,3100,10,gold,13,50,3.0,5078,1,5.0,439.02
45926782,50,female,married,1,,south,employed,1,0,8000,650,9,600,11,standard,6,20,6.0,2275,2,3.0,137.33
19345010,47,female,married,0,bachelors,northeast,employed,1,1,47000,711,9,3100,2,standard,8,19,6.0,4847,5,3.0,501.49
31084692,51,male,married,0,graduate,midwest,unemployed,1,1,32000,680,9,1800,18,standard,11,68,6.0,2893,1,2.0,100.0
39140124,48,female,married,2,bachelors,south,employed,1,0,8000,649,5,500,1,standard,6,23,1.0,1586,1,1.0,180.62
97772248,31,male,married,0,bachelors,northeast,employed,1,1,26000,651,9,1100,0,standard,6,13,4.0,1904,2,2.0,220.78
44108961,57,female,married,2,bachelors,midwest,self-employed,1,0,14000,640,9,900,12,standard,14,10,6.0,2765,1,3.0,161.66
56575741,59,female,married,3,bachelors,south,unemployed,1,0,15000,612,9,900,2,gold,6,55,8.0,1593,3,4.0,100.0
20095391,61,female,married,0,high school,northeast,employed,1,1,35000,719,9,1800,4,standard,5,29,3.0,2802,0,0.0,349.53
90082253,61,male,married,0,graduate,northeast,employed,1,0,82000,768,9,4400,6,gold,15,19,,6608,2,2.0,721.98
94079991,74,female,married,0,graduate,northeast,employed,1,1,77000,707,9,3100,15,standard,18,36,6.0,7140,4,1.0,100.0
39400388,32,male,married,0,high school,west,employed,0,0,19000,639,9,1100,20,gold,13,74,6.0,2892,0,4.0,100.0
92943662,43,male,married,1,bachelors,south,employed,0,0,42000,700,9,2000,10,gold,12,40,4.0,3717,1,2.0,392.89
64276508,80,female,married,1,bachelors,west,employed,1,1,72000,752,9,4200,18,platinum,12,85,,5801,5,6.0,666.57
10359137,41,male,married,3,high school,midwest,employed,1,0,20000,628,9,1300,14,standard,7,25,4.0,2923,1,3.0,197.27
73551427,61,female,married,2,,northeast,employed,1,1,18000,691,9,1200,5,standard,6,25,5.0,2188,1,3.0,321.81
67538073,55,male,married,0,bachelors,northeast,employed,1,1,43000,753,9,2500,12,standard,12,54,3.0,3728,3,5.0,100.0
19480681,26,male,single,2,bachelors,midwest,employed,0,1,15000,636,9,800,18,standard,5,35,4.0,1582,2,5.0,121.96
72803116,50,male,married,3,bachelors,west,employed,1,0,62000,669,9,3700,10,gold,6,16,6.0,4426,1,3.0,495.32
94841543,24,female,single,0,graduate,west,employed,1,1,31000,666,9,2300,12,standard,9,57,9.0,3219,1,3.0,238.77
94639043,45,male,married,1,bachelors,northeast,employed,0,0,20000,668,9,1100,3,gold,9,19,5.0,2937,3,,126.81
10098807,64,male,married,2,graduate,northeast,employed,0,0,27000,770,9,2600,11,platinum,13,26,10.0,3581,1,0.0,844.22
77394498,41,male,married,3,graduate,midwest,employed,0,1,21000,578,9,900,6,standard,6,60,8.0,1276,1,2.0,100.0
31229884,67,female,married,1,bachelors,south,employed,1,1,35000,622,9,1500,16,standard,6,62,11.0,2950,0,4.0,100.0
88480149,27,female,single,0,bachelors,south,employed,0,0,12000,620,9,700,9,standard,8,23,5.0,2801,1,4.0,100.0
58633744,66,male,married,0,bachelors,northeast,student,0,0,31000,646,9,2200,8,gold,7,25,6.0,2616,1,0.0,651.5
52620434,24,male,married,2,high school,northeast,employed,0,0,45000,597,9,1400,17,standard,9,25,5.0,3879,2,3.0,100.0
91742770,37,male,single,0,graduate,midwest,self-employed,1,0,91000,649,9,3200,8,standard,12,43,3.0,6668,1,0.0,100.0
73359920,64,male,married,1,bachelors,midwest,employed,0,1,25000,596,9,900,16,standard,10,80,4.0,3553,4,0.0,100.0
34514120,48,male,married,1,bachelors,west,employed,1,0,146000,731,9,12200,1,platinum,15,39,12.0,10366,9,1.0,3308.6
57395540,52,female,married,1,,west,student,0,0,41000,648,9,1900,6,gold,9,28,6.0,3693,1,3.0,225.77
66502270,44,female,married,4,graduate,south,self-employed,1,1,57000,695,9,3600,7,platinum,12,50,7.0,4762,3,1.0,138.1
10749189,22,female,single,0,bachelors,south,employed,0,1,12000,593,9,500,16,standard,7,57,5.0,1839,0,3.0,100.0
24375656,39,male,married,2,bachelors,northeast,unemployed,1,1,15000,635,9,1000,20,gold,6,133,3.0,2219,3,2.0,100.0
68363321,73,female,married,2,bachelors,south,employed,0,0,26000,735,9,3000,6,gold,16,16,5.0,4081,4,2.0,520.42
55706983,66,male,married,3,bachelors,northeast,employed,1,1,99000,787,9,6300,6,platinum,13,110,7.0,7143,2,8.0,2131.29
26443439,42,male,married,1,bachelors,midwest,employed,0,1,18000,597,9,800,14,standard,10,13,3.0,3581,0,1.0,261.23
20528942,40,male,married,0,graduate,midwest,employed,1,0,66000,677,9,2500,18,standard,8,31,10.0,5482,3,2.0,100.0
65606098,59,male,married,1,bachelors,midwest,student,1,1,34000,743,9,2500,13,gold,9,35,11.0,3400,1,0.0,579.04
56564787,72,female,married,1,high school,northeast,employed,1,1,47000,784,9,5100,2,platinum,13,20,6.0,4060,4,3.0,755.28
19481288,23,female,married,0,high school,south,unemployed,1,1,36000,616,9,1800,11,standard,6,76,3.0,4143,2,2.0,100.0
66757851,69,male,married,2,bachelors,south,employed,1,0,17000,603,9,800,5,standard,10,35,1.0,2868,3,0.0,100.0
41912899,32,female,married,2,bachelors,northeast,employed,0,1,177000,696,9,7300,3,gold,11,25,14.0,11117,8,2.0,100.0
56932236,31,female,married,2,high school,northeast,self-employed,0,1,66000,650,9,2000,9,standard,7,77,7.0,4664,1,0.0,100.0
20113584,62,male,married,0,bachelors,south,employed,1,0,48000,566,9,1500,10,standard,14,22,8.0,4799,4,1.0,100.0
55985017,36,female,single,2,graduate,south,unemployed,1,0,15000,623,9,800,3,standard,11,15,7.0,3288,0,5.0,100.0
34831304,19,female,single,0,bachelors,south,unemployed,0,1,13000,565,9,600,10,standard,10,27,4.0,2672,3,1.0,100.0
52784964,30,female,single,0,bachelors,south,employed,1,0,32000,703,9,2600,3,platinum,6,52,5.0,3218,3,1.0,410.24
36502300,55,female,married,2,bachelors,south,employed,0,0,30000,639,9,1400,1,standard,9,14,4.0,2756,3,3.0,100.0
37180535,41,female,married,0,high school,west,employed,0,1,91000,664,9,3600,10,platinum,12,40,4.0,7443,6,4.0,100.0
92219064,57,male,married,1,graduate,northeast,self-employed,1,1,188000,705,9,9900,20,platinum,20,102,10.0,13348,9,5.0,687.91
19960111,50,male,married,1,,west,employed,1,0,39000,645,9,1400,14,standard,3,23,3.0,3236,2,3.0,112.06
68199810,35,female,married,3,high school,midwest,student,0,1,29000,649,9,1300,15,standard,12,95,5.0,2566,1,0.0,100.0
73031255,77,male,married,1,bachelors,south,self-employed,1,1,81000,704,9,3200,7,gold,11,24,7.0,6564,1,2.0,674.56
52195104,33,male,single,0,bachelors,northeast,employed,1,0,155000,696,9,8300,17,platinum,10,33,7.0,9971,4,3.0,1793.82
12493840,20,female,married,1,,south,self-employed,0,1,189000,579,9,5000,3,gold,18,45,10.0,12074,4,,100.0
18632568,64,male,married,1,bachelors,northeast,unemployed,0,1,8000,713,6,700,17,platinum,9,37,3.0,2843,5,2.0,100.0
20429467,28,male,single,2,bachelors,west,employed,1,0,13000,651,9,1000,12,standard,11,32,6.0,1825,0,3.0,100.0
84784863,69,female,married,0,bachelors,west,employed,1,0,71000,715,9,4800,1,platinum,15,44,8.0,6043,3,1.0,1316.02
84787746,30,female,single,1,bachelors,midwest,employed,1,0,137000,619,9,4700,10,platinum,13,23,13.0,9614,4,2.0,100.0
84374955,34,male,married,2,high school,west,employed,1,0,135000,754,9,10700,4,platinum,20,58,7.0,10218,5,4.0,3077.74
41567356,59,female,married,0,bachelors,west,employed,1,0,15000,643,9,700,11,standard,8,43,6.0,2325,2,1.0,100.0
36689449,39,male,married,3,bachelors,midwest,employed,0,1,56000,592,9,1800,14,standard,7,20,5.0,3368,2,0.0,100.0
68018086,77,male,married,2,bachelors,south,employed,1,0,27000,615,9,1400,17,standard,12,27,10.0,3358,3,6.0,100.0
18440917,45,female,married,4,high school,northeast,employed,1,1,182000,730,9,9400,1,platinum,16,26,9.0,11796,6,3.0,1999.76
40075399,23,male,single,0,graduate,northeast,employed,1,0,50000,636,9,2200,0,standard,9,20,4.0,4265,0,1.0,100.0
61776360,35,male,single,0,bachelors,midwest,employed,0,0,45000,633,9,1800,11,standard,4,15,3.0,2920,1,3.0,219.88
77686367,57,male,married,0,bachelors,south,employed,0,0,32000,679,9,1600,20,standard,9,31,2.0,3793,0,4.0,207.0
12824488,57,female,married,0,high school,south,student,1,0,20000,702,9,1500,8,standard,3,20,2.0,2239,1,3.0,100.0
56895092,18,male,married,1,bachelors,south,unemployed,1,1,32000,674,9,2000,9,standard,8,18,9.0,2716,0,0.0,331.14
27495728,20,male,married,1,high school,south,self-employed,0,0,90000,660,9,4700,18,platinum,11,51,5.0,6989,5,7.0,399.75
73552375,79,male,married,3,bachelors,northeast,self-employed,1,1,33000,642,9,1900,9,standard,8,44,4.0,2994,1,0.0,383.7
50006703,37,female,married,1,high school,west,student,1,0,48000,687,9,3000,11,gold,11,24,5.0,3896,2,2.0,513.4
60317803,25,female,single,2,graduate,south,employed,0,1,90000,603,9,3300,3,gold,11,58,8.0,7229,6,,100.0
76838109,69,male,married,0,bachelors,south,unemployed,0,0,9000,577,8,500,12,standard,9,24,5.0,1955,0,1.0,100.0
76899331,49,female,married,2,bachelors,south,employed,0,0,66000,685,9,3200,16,standard,10,32,9.0,5874,2,2.0,267.41
52832884,33,female,married,0,graduate,south,employed,0,0,74000,597,9,2700,5,standard,6,55,6.0,4461,3,1.0,100.0
61990801,65,male,married,3,,south,employed,1,0,17000,670,9,1100,3,standard,6,40,2.0,2990,1,4.0,150.09
19537819,31,female,single,0,bachelors,west,student,1,0,22000,587,9,1100,5,standard,8,49,9.0,2345,2,3.0,100.0
23181476,25,male,married,1,bachelors,northeast,employed,1,0,12000,699,8,900,20,gold,13,51,7.0,3606,3,0.0,100.0
12292341,50,female,married,2,bachelors,south,employed,1,1,51000,716,9,4300,0,platinum,9,38,9.0,3760,1,6.0,750.72
70674299,78,male,married,3,graduate,midwest,employed,1,0,30000,647,9,1600,9,standard,9,34,3.0,3609,2,1.0,100.0
80630039,20,female,single,1,bachelors,south,employed,0,0,82000,690,9,3700,13,platinum,13,45,5.0,6624,2,2.0,636.53
35045581,43,male,married,2,graduate,northeast,employed,0,0,415000,734,9,20600,14,platinum,29,33,16.0,25359,7,8.0,3892.91
93091988,72,female,married,1,graduate,south,self-employed,0,1,99000,696,9,3700,11,platinum,18,14,6.0,7327,3,1.0,244.67
62186947,29,female,single,0,bachelors,northeast,self-employed,0,0,104000,644,9,3500,9,gold,14,28,6.0,7002,2,7.0,100.0
63669670,57,male,married,0,bachelors,south,employed,0,0,94000,608,9,3000,12,standard,17,28,6.0,7041,1,0.0,100.0
59907424,64,female,married,1,bachelors,south,employed,0,0,24000,739,9,1400,3,standard,10,30,8.0,2965,2,1.0,378.76
85541176,32,male,married,2,bachelors,west,self-employed,1,0,26000,654,9,1500,10,platinum,14,75,5.0,3785,2,0.0,100.0
46833680,53,male,married,1,graduate,south,employed,1,1,38000,708,9,2800,17,standard,7,64,9.0,3301,1,1.0,330.27
12602792,62,male,married,1,bachelors,northeast,employed,1,0,16000,657,9,1200,2,gold,5,31,5.0,1392,1,5.0,206.44
18452010,52,female,married,4,high school,west,employed,1,0,84000,691,9,6900,15,platinum,2,28,10.0,4285,0,2.0,1025.88
14053704,56,male,married,2,graduate,northeast,employed,1,1,42000,685,9,1500,9,standard,5,12,7.0,3705,3,1.0,100.0
58221755,49,female,married,2,bachelors,midwest,unemployed,0,0,45000,605,9,1300,14,standard,7,48,8.0,3746,1,3.0,100.0
66896326,45,female,married,4,bachelors,west,employed,1,0,179000,691,9,8200,19,platinum,20,44,11.0,12248,3,4.0,1212.34
83711624,39,female,single,1,bachelors,midwest,student,1,0,87000,657,9,2700,10,standard,9,31,9.0,5803,2,3.0,100.0
84805005,47,male,married,1,graduate,west,employed,0,1,151000,671,9,6800,3,platinum,18,13,11.0,11490,10,4.0,100.0
62371710,64,female,married,2,high school,northeast,employed,1,0,33000,708,9,2600,6,gold,14,37,3.0,4248,2,2.0,512.63
67505007,52,male,married,1,bachelors,midwest,student,1,1,28000,644,9,1500,6,platinum,12,38,7.0,3150,3,1.0,279.01
51296753,33,male,single,1,graduate,south,employed,1,1,54000,621,9,2100,16,standard,2,29,9.0,4458,1,5.0,100.0
38045472,32,female,single,3,high school,south,employed,0,0,65000,700,9,5300,12,platinum,16,59,8.0,6562,6,,1254.53
89163868,34,male,married,2,graduate,midwest,employed,1,0,53000,689,9,3400,15,standard,10,50,4.0,5104,1,1.0,598.28
51347248,58,male,married,0,bachelors,northeast,student,1,0,8000,625,9,600,3,standard,9,38,5.0,2118,3,2.0,103.39
67308666,47,female,single,0,high school,midwest,employed,1,0,16000,645,9,1000,14,standard,9,14,,3039,1,2.0,144.42
23735868,55,female,married,0,graduate,south,employed,0,0,29000,712,9,2300,14,platinum,11,61,4.0,4215,1,1.0,400.26
95131661,58,female,married,0,bachelors,northeast,employed,1,0,31000,693,9,1600,20,standard,14,61,6.0,4236,3,2.0,100.0
97121438,45,female,married,0,bachelors,northeast,employed,1,1,33000,734,9,2500,19,platinum,8,37,4.0,2874,3,1.0,576.18
72334780,29,female,married,1,high school,northeast,employed,1,1,8000,712,9,900,2,gold,10,34,3.0,2100,1,2.0,155.76
94555534,22,male,married,0,graduate,west,unemployed,1,0,16000,653,9,1500,15,gold,5,13,9.0,2357,2,,100.0
45221551,64,female,married,1,graduate,west,self-employed,0,0,165000,676,9,6900,8,gold,19,30,14.0,11584,5,3.0,100.0
34535408,58,male,married,2,graduate,midwest,employed,0,0,34000,740,9,2400,20,gold,12,23,6.0,3190,2,4.0,220.66
50185250,35,female,married,2,graduate,midwest,self-employed,1,0,42000,762,9,2500,16,standard,7,11,6.0,2653,0,4.0,552.59
35581027,19,female,single,0,bachelors,midwest,employed,0,0,100000,630,9,2200,5,standard,12,23,5.0,6766,4,1.0,100.0
47075889,62,female,married,0,graduate,south,employed,1,1,67000,700,9,3000,13,standard,12,52,5.0,4439,1,0.0,376.8
42823217,66,female,married,1,bachelors,south,unemployed,1,0,94000,631,9,4200,3,gold,10,31,10.0,6772,1,1.0,555.82
62328377,21,male,single,0,graduate,south,self-employed,1,0,101000,675,9,4400,6,gold,14,61,3.0,7742,3,3.0,100.0
29564433,59,male,married,1,graduate,midwest,employed,0,0,153000,689,9,5800,18,gold,15,18,13.0,10482,9,2.0,100.0
86010996,75,male,married,2,bachelors,midwest,self-employed,0,0,99000,686,9,4600,9,platinum,18,53,9.0,7394,1,4.0,904.67
78300824,49,male,married,1,bachelors,northeast,employed,0,1,28000,718,9,1300,4,standard,7,93,4.0,3187,6,2.0,100.0
15322101,56,female,married,1,bachelors,west,employed,1,0,20000,672,9,1900,0,gold,3,67,7.0,2222,1,6.0,341.88
22347796,51,male,married,2,bachelors,northeast,employed,0,0,53000,638,9,4100,11,platinum,10,42,5.0,5038,3,3.0,1029.55
20025432,77,female,married,2,bachelors,midwest,employed,1,0,49000,759,9,3200,20,gold,6,33,9.0,3558,1,2.0,606.78
50662515,18,male,single,0,bachelors,south,employed,0,0,54000,497,9,1100,4,standard,18,18,5.0,5257,1,1.0,100.0
16513018,37,female,married,3,bachelors,south,self-employed,1,0,58000,561,9,1400,6,standard,10,47,6.0,4363,1,1.0,100.0
81556221,58,male,married,1,bachelors,south,employed,1,1,19000,619,9,800,13,standard,10,29,9.0,2833,0,0.0,100.0
21009533,72,male,married,1,graduate,northeast,self-employed,1,0,51000,759,9,4800,5,platinum,14,56,5.0,4683,1,1.0,1055.04
23244432,52,male,married,1,high school,northeast,employed,0,0,160000,669,9,6800,7,gold,23,22,,11103,4,4.0,100.0
56049882,34,female,single,0,high school,midwest,employed,1,0,78000,650,9,2700,18,standard,12,16,3.0,5874,0,0.0,699.29
13816107,72,female,married,0,bachelors,midwest,employed,0,0,25000,593,9,1000,6,standard,9,33,5.0,2279,0,1.0,192.62
53863224,43,female,married,4,high school,midwest,unemployed,0,0,31000,730,9,2700,18,platinum,11,66,4.0,4082,3,2.0,882.26
41342863,73,male,married,0,bachelors,west,student,1,1,21000,647,9,2000,9,platinum,6,32,5.0,1787,3,5.0,416.31
25130360,53,female,married,1,bachelors,south,unemployed,1,1,22000,594,9,800,19,standard,5,21,3.0,1978,1,1.0,100.0
47521710,77,male,married,0,bachelors,midwest,student,1,1,8000,697,9,700,11,standard,13,41,8.0,2286,0,4.0,100.0
25973542,21,male,married,0,,northeast,student,1,0,8000,592,9,500,16,standard,5,31,1.0,1733,1,3.0,137.17
22321740,76,male,married,0,bachelors,south,employed,1,0,14000,665,8,700,9,standard,3,13,6.0,2910,0,3.0,100.0
79125758,31,male,single,0,bachelors,west,employed,0,0,26000,631,9,1400,14,standard,10,30,8.0,2299,0,1.0,204.41
26642556,44,male,married,2,bachelors,midwest,employed,1,0,51000,705,9,2500,1,gold,7,52,5.0,4376,1,4.0,422.53
46192707,51,female,married,4,bachelors,midwest,employed,1,1,173000,678,9,9200,12,platinum,29,34,12.0,13423,6,3.0,1134.14
44096591,48,male,married,3,bachelors,south,employed,1,1,18000,643,9,1300,12,standard,3,12,0.0,2219,1,2.0,100.0
40680307,63,female,married,1,high school,midwest,employed,0,0,37000,574,9,1200,0,standard,13,94,,4465,2,1.0,100.0
21417437,44,male,married,2,bachelors,south,employed,1,1,91000,729,9,7000,12,platinum,8,17,6.0,5741,2,0.0,1352.84
67416035,42,female,married,1,graduate,south,employed,0,0,65000,643,9,5600,3,platinum,12,32,9.0,5653,3,3.0,1313.29
57853822,25,female,married,3,graduate,south,student,0,0,24000,661,9,1400,7,standard,12,23,2.0,3165,2,5.0,100.0
17013601,72,female,married,2,bachelors,northeast,employed,1,1,35000,665,9,1700,19,standard,10,39,5.0,4013,3,6.0,100.0
44005557,66,female,married,2,high school,midwest,employed,1,0,74000,701,9,4300,10,platinum,9,27,8.0,4946,3,2.0,1120.18
29280991,41,male,married,4,bachelors,south,employed,1,1,64000,710,9,3400,11,gold,14,19,3.0,5463,0,2.0,708.49
66568083,62,female,married,0,bachelors,midwest,employed,1,1,62000,641,9,4000,6,gold,9,59,4.0,4761,2,2.0,311.87
29522128,41,male,married,2,bachelors,south,self-employed,1,0,31000,586,9,900,3,standard,5,57,,2065,1,3.0,100.0
10214372,74,male,married,0,high school,northeast,unemployed,1,1,8000,659,9,700,15,gold,6,23,2.0,1134,1,2.0,202.94
96540491,40,male,married,2,bachelors,northeast,self-employed,0,0,39000,713,9,3400,12,platinum,8,55,6.0,3566,4,2.0,909.75
99237869,37,male,married,1,bachelors,midwest,employed,1,1,27000,614,9,1200,14,standard,13,10,4.0,2856,0,3.0,234.47
92288780,40,female,single,1,graduate,midwest,employed,1,1,212000,619,9,5400,1,standard,19,75,10.0,13493,2,4.0,100.0
99400459,62,female,married,0,bachelors,northeast,unemployed,1,1,18000,650,9,1600,3,gold,9,26,5.0,2430,3,1.0,328.83
19988461,78,male,married,1,high school,northeast,employed,0,0,21000,730,9,1500,17,gold,6,9,3.0,2311,1,1.0,318.96
78688880,73,male,married,1,bachelors,south,employed,1,1,46000,658,9,2100,18,standard,6,39,5.0,3359,2,3.0,100.0
83678561,30,female,married,4,graduate,northeast,employed,0,1,13000,620,9,900,13,gold,10,42,7.0,2620,3,2.0,100.0
45966430,77,male,married,0,bachelors,midwest,employed,1,0,51000,716,9,6300,15,platinum,9,78,10.0,4648,4,2.0,1205.76
28126098,53,male,married,1,high school,south,self-employed,0,0,118000,649,9,4300,9,standard,11,75,3.0,8430,3,0.0,100.0
19514558,25,female,single,3,graduate,northeast,employed,0,0,25000,661,9,1900,8,standard,12,34,4.0,3958,2,,100.0
12818941,40,female,married,1,graduate,midwest,employed,1,0,12000,634,9,700,11,standard,10,50,4.0,1216,0,3.0,100.0
38098464,23,male,single,0,bachelors,midwest,self-employed,1,1,27000,630,9,1000,7,standard,7,41,6.0,2729,1,2.0,100.0
38615824,33,female,single,3,graduate,south,unemployed,1,0,22000,657,9,1400,1,gold,8,29,3.0,3111,2,2.0,100.0
30674917,56,male,married,2,bachelors,northeast,employed,1,1,29000,652,9,1500,8,platinum,8,55,6.0,3864,9,3.0,100.0
12435634,37,female,married,0,high school,south,employed,0,1,47000,603,9,800,19,standard,3,17,4.0,3920,3,3.0,100.0
19522803,21,male,single,0,graduate,midwest,self-employed,1,0,57000,687,9,2900,14,standard,8,76,7.0,4237,2,0.0,128.61
30958025,57,male,married,1,bachelors,south,employed,1,1,62000,690,9,3600,12,gold,16,51,1.0,6135,2,1.0,420.07
41892086,69,female,married,2,bachelors,midwest,unemployed,0,0,93000,701,9,4800,2,standard,10,34,12.0,6980,5,,408.06
62487615,20,male,single,0,bachelors,south,employed,1,0,27000,578,9,800,7,standard,9,39,9.0,2956,2,2.0,100.0
10181395,54,male,married,3,bachelors,west,self-employed,0,0,73000,679,9,2700,7,standard,13,22,7.0,6344,3,0.0,100.0
87596222,18,female,single,0,high school,south,employed,1,1,29000,713,9,1400,2,standard,6,57,2.0,2441,1,2.0,522.46
74407717,24,male,single,0,high school,south,employed,0,1,110000,599,9,3300,8,standard,19,36,8.0,8417,5,2.0,100.0
52692171,51,male,single,0,graduate,south,employed,1,0,73000,595,9,2600,3,standard,10,31,8.0,5696,3,2.0,100.0
32204414,25,female,single,1,bachelors,south,employed,1,1,30000,625,9,1100,18,standard,9,18,7.0,2254,0,1.0,266.35
86448556,35,male,married,4,graduate,south,student,0,1,19000,551,9,800,13,standard,5,37,4.0,1461,0,0.0,100.0
10271073,50,male,married,0,graduate,south,student,1,1,136000,649,9,4400,13,gold,20,40,7.0,10054,5,3.0,100.0
96751490,31,female,married,1,graduate,midwest,employed,1,0,34000,668,9,1600,13,standard,12,21,7.0,3464,1,3.0,100.0
45788212,80,female,married,0,bachelors,south,employed,1,0,20000,671,9,900,13,gold,9,24,2.0,2537,0,1.0,192.79
96264882,78,male,married,2,bachelors,west,employed,1,1,24000,606,9,900,0,standard,13,63,4.0,3550,1,4.0,100.0
95795078,30,female,married,2,high school,south,unemployed,0,1,19000,617,9,1100,12,standard,4,29,11.0,2461,3,0.0,105.01
33871748,37,male,married,2,graduate,west,employed,1,0,88000,626,9,3200,16,standard,6,34,6.0,6227,4,3.0,100.0
64075956,49,female,married,2,high school,west,employed,1,0,96000,661,9,4900,18,platinum,16,13,6.0,7486,6,2.0,992.78
29865545,25,female,married,3,bachelors,south,self-employed,1,0,118000,675,9,5400,12,platinum,17,18,5.0,8949,3,2.0,1060.79
43531341,38,female,married,2,high school,midwest,self-employed,0,1,17000,618,9,900,9,standard,7,19,4.0,1769,0,2.0,242.69
88665778,33,male,married,2,high school,midwest,employed,1,1,432000,678,9,13500,4,platinum,42,31,10.0,27721,13,9.0,100.0
51283313,38,male,married,3,bachelors,south,employed,1,0,38000,698,9,1200,5,standard,10,30,2.0,3463,2,2.0,156.39
80599477,52,male,married,2,bachelors,midwest,student,1,1,20000,625,9,1200,20,standard,7,22,10.0,1822,0,1.0,334.85
